distil_id	bead_batch	bead_revision	bead_set	cell_id	count_cv	count_mean	det_mode	det_plate	det_well	inf_model	pert_dose	pert_dose_unit	pert_id	pert_iname	pert_itime	pert_mfc_desc	pert_time	pert_time_unit	pert_type	pool_id	provenance_code	qc_f_logp	qc_iqr	qc_slope	rna_plate	rna_well	pert_plate
PETER001_THP1_24H_X1_B46:K17	b46	r2	dp52,dp53	THP1	17	134	duo	PETER001_THP1_24H_X1_B46	K17	mlr12k	0.1|0.01	uM	Emtricitabine |Morphine sulfate salt pentahydrate	Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.3	15.21	53	PETER001_THP1_24H_X1	K17	PETER001
PETER001_THP1_24H_X1_B46:K18	b46	r2	dp52,dp53	THP1	17	94	duo	PETER001_THP1_24H_X1_B46	K18	mlr12k	0.1|0.01	uM	Emtricitabine |Morphine sulfate salt pentahydrate	Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.3	14.48	51	PETER001_THP1_24H_X1	K18	PETER001
PETER001_THP1_24H_X1_B46:K19	b46	r2	dp52,dp53	THP1	17	77	duo	PETER001_THP1_24H_X1_B46	K19	mlr12k	5|0.01	uM	Genistein |Morphine sulfate salt pentahydrate	Genistein |Morphine sulfate salt pentahydrate	24 h	Genistein |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.1	14.18	54	PETER001_THP1_24H_X1	K19	PETER001
PETER001_THP1_24H_X1_B46:K20	b46	r2	dp52,dp53	THP1	15	143	duo	PETER001_THP1_24H_X1_B46	K20	mlr12k	5|0.01	uM	Genistein |Morphine sulfate salt pentahydrate	Genistein |Morphine sulfate salt pentahydrate	24 h	Genistein |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6	16.43	53	PETER001_THP1_24H_X1	K20	PETER001
PETER001_THP1_24H_X1_B46:K21	b46	r2	dp52,dp53	THP1	16	87	duo	PETER001_THP1_24H_X1_B46	K21	mlr12k	5|0.01	uM	Genistein |Morphine sulfate salt pentahydrate	Genistein |Morphine sulfate salt pentahydrate	24 h	Genistein |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.1	9.95	59	PETER001_THP1_24H_X1	K21	PETER001
PETER001_THP1_24H_X1_B46:L01	b46	r2	dp52,dp53	THP1	16	94	duo	PETER001_THP1_24H_X1_B46	L01	mlr12k	0.1|0.1|0.1|0.01	uM	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.3	14.37	55	PETER001_THP1_24H_X1	L01	PETER001
PETER001_THP1_24H_X1_B46:L02	b46	r2	dp52,dp53	THP1	16	97	duo	PETER001_THP1_24H_X1_B46	L02	mlr12k	0.1|0.1|0.1|0.01	uM	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	14.71	55	PETER001_THP1_24H_X1	L02	PETER001
PETER001_THP1_24H_X1_B46:L03	b46	r2	dp52,dp53	THP1	19	69	duo	PETER001_THP1_24H_X1_B46	L03	mlr12k	0.1|0.1|0.1|0.01	uM	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.9	15.03	54	PETER001_THP1_24H_X1	L03	PETER001
PETER001_THP1_24H_X1_B46:L04	b46	r2	dp52,dp53	THP1	17	97	duo	PETER001_THP1_24H_X1_B46	L04	mlr12k	0.5|0.1|0.01	uM	Efavirenz|Emtricitabine |Morphine sulfate salt pentahydrate	Efavirenz|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Efavirenz|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.1	10.48	59	PETER001_THP1_24H_X1	L04	PETER001
PETER001_THP1_24H_X1_B46:L05	b46	r2	dp52,dp53	THP1	17	90	duo	PETER001_THP1_24H_X1_B46	L05	mlr12k	0.5|0.1|0.01	uM	Efavirenz|Emtricitabine |Morphine sulfate salt pentahydrate	Efavirenz|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Efavirenz|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	14.03	52	PETER001_THP1_24H_X1	L05	PETER001
PETER001_THP1_24H_X1_B46:L06	b46	r2	dp52,dp53	THP1	17	99	duo	PETER001_THP1_24H_X1_B46	L06	mlr12k	0.5|0.1|0.01	uM	Efavirenz|Emtricitabine |Morphine sulfate salt pentahydrate	Efavirenz|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Efavirenz|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	17.38	53	PETER001_THP1_24H_X1	L06	PETER001
PETER001_THP1_24H_X1_B46:L07	b46	r2	dp52,dp53	THP1	16	97	duo	PETER001_THP1_24H_X1_B46	L07	mlr12k	0.1|0.1|0.01	uM	Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.8	12.93	53	PETER001_THP1_24H_X1	L07	PETER001
PETER001_THP1_24H_X1_B46:L08	b46	r2	dp52,dp53	THP1	17	96	duo	PETER001_THP1_24H_X1_B46	L08	mlr12k	0.1|0.1|0.01	uM	Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.7	15.44	54	PETER001_THP1_24H_X1	L08	PETER001
PETER001_THP1_24H_X1_B46:L09	b46	r2	dp52,dp53	THP1	18	71	duo	PETER001_THP1_24H_X1_B46	L09	mlr12k	0.1|0.1|0.01	uM	Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.3	14.28	52	PETER001_THP1_24H_X1	L09	PETER001
PETER001_THP1_24H_X1_B46:L10	b46	r2	dp52,dp53	THP1	18	92	duo	PETER001_THP1_24H_X1_B46	L10	mlr12k	0.5|0.1|0.01	uM	Efavirenz|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Efavirenz|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Efavirenz|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	15.98	53	PETER001_THP1_24H_X1	L10	PETER001
PETER001_THP1_24H_X1_B46:L11	b46	r2	dp52,dp53	THP1	17	104	duo	PETER001_THP1_24H_X1_B46	L11	mlr12k	0.5|0.1|0.01	uM	Efavirenz|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Efavirenz|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Efavirenz|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.9	9.5	58	PETER001_THP1_24H_X1	L11	PETER001
PETER001_THP1_24H_X1_B46:L12	b46	r2	dp52,dp53	THP1	17	96	duo	PETER001_THP1_24H_X1_B46	L12	mlr12k	0.5|0.1|0.01	uM	Efavirenz|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Efavirenz|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Efavirenz|Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.6	15.77	52	PETER001_THP1_24H_X1	L12	PETER001
PETER001_THP1_24H_X1_B46:L13	b46	r2	dp52,dp53	THP1	16	99	duo	PETER001_THP1_24H_X1_B46	L13	mlr12k	0.1|0.5|0.01	uM	Cobicistat|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Cobicistat|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	14.91	52	PETER001_THP1_24H_X1	L13	PETER001
PETER001_THP1_24H_X1_B46:L14	b46	r2	dp52,dp53	THP1	17	93	duo	PETER001_THP1_24H_X1_B46	L14	mlr12k	0.1|0.5|0.01	uM	Cobicistat|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Cobicistat|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	16.43	54	PETER001_THP1_24H_X1	L14	PETER001
PETER001_THP1_24H_X1_B46:L15	b46	r2	dp52,dp53	THP1	17	96	duo	PETER001_THP1_24H_X1_B46	L15	mlr12k	0.1|0.5|0.01	uM	Cobicistat|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Cobicistat|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.4	13.84	53	PETER001_THP1_24H_X1	L15	PETER001
PETER001_THP1_24H_X1_B46:L16	b46	r2	dp52,dp53	THP1	17	97	duo	PETER001_THP1_24H_X1_B46	L16	mlr12k	0.5|0.01	uM	Efavirenz |Morphine sulfate salt pentahydrate	Efavirenz |Morphine sulfate salt pentahydrate	24 h	Efavirenz |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.8	16.2	55	PETER001_THP1_24H_X1	L16	PETER001
PETER001_THP1_24H_X1_B46:L17	b46	r2	dp52,dp53	THP1	17	104	duo	PETER001_THP1_24H_X1_B46	L17	mlr12k	0.5|0.01	uM	Efavirenz |Morphine sulfate salt pentahydrate	Efavirenz |Morphine sulfate salt pentahydrate	24 h	Efavirenz |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6	14.67	52	PETER001_THP1_24H_X1	L17	PETER001
PETER001_THP1_24H_X1_B46:L18	b46	r2	dp52,dp53	THP1	18	99	duo	PETER001_THP1_24H_X1_B46	L18	mlr12k	0.5|0.01	uM	Efavirenz |Morphine sulfate salt pentahydrate	Efavirenz |Morphine sulfate salt pentahydrate	24 h	Efavirenz |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.4	16.25	52	PETER001_THP1_24H_X1	L18	PETER001
PETER001_THP1_24H_X1_B46:L19	b46	r2	dp52,dp53	THP1	16	96	duo	PETER001_THP1_24H_X1_B46	L19	mlr12k	5|0.01	uM	Vorinostat |Morphine sulfate salt pentahydrate	Vorinostat |Morphine sulfate salt pentahydrate	24 h	Vorinostat |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.8	8.57	59	PETER001_THP1_24H_X1	L19	PETER001
PETER001_THP1_24H_X1_B46:L20	b46	r2	dp52,dp53	THP1	16	100	duo	PETER001_THP1_24H_X1_B46	L20	mlr12k	5|0.01	uM	Vorinostat |Morphine sulfate salt pentahydrate	Vorinostat |Morphine sulfate salt pentahydrate	24 h	Vorinostat |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.8	8.14	59	PETER001_THP1_24H_X1	L20	PETER001
PETER001_THP1_24H_X1_B46:L21	b46	r2	dp52,dp53	THP1	16	101	duo	PETER001_THP1_24H_X1_B46	L21	mlr12k	5|0.01	uM	Vorinostat |Morphine sulfate salt pentahydrate	Vorinostat |Morphine sulfate salt pentahydrate	24 h	Vorinostat |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	7.02	58	PETER001_THP1_24H_X1	L21	PETER001
PETER001_THP1_24H_X1_B46:M01	b46	r2	dp52,dp53	THP1	17	84	duo	PETER001_THP1_24H_X1_B46	M01	mlr12k	0.1|0.1|0.1|0.01	uM	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.4	9.24	58	PETER001_THP1_24H_X1	M01	PETER001
PETER001_THP1_24H_X1_B46:M02	b46	r2	dp52,dp53	THP1	16	91	duo	PETER001_THP1_24H_X1_B46	M02	mlr12k	0.1|0.1|0.1|0.01	uM	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	13.84	54	PETER001_THP1_24H_X1	M02	PETER001
PETER001_THP1_24H_X1_B46:M03	b46	r2	dp52,dp53	THP1	18	90	duo	PETER001_THP1_24H_X1_B46	M03	mlr12k	0.1|0.1|0.1|0.01	uM	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Elvitegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5	13.41	51	PETER001_THP1_24H_X1	M03	PETER001
PETER001_THP1_24H_X1_B46:M04	b46	r2	dp52,dp53	THP1	17	90	duo	PETER001_THP1_24H_X1_B46	M04	mlr12k	0.1|0.5|0.01	uM	Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.6	7.29	58	PETER001_THP1_24H_X1	M04	PETER001
PETER001_THP1_24H_X1_B46:M05	b46	r2	dp52,dp53	THP1	16	88	duo	PETER001_THP1_24H_X1_B46	M05	mlr12k	0.1|0.5|0.01	uM	Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.9	13.23	53	PETER001_THP1_24H_X1	M05	PETER001
PETER001_THP1_24H_X1_B46:M06	b46	r2	dp52,dp53	THP1	17	91	duo	PETER001_THP1_24H_X1_B46	M06	mlr12k	0.1|0.5|0.01	uM	Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	7.68	59	PETER001_THP1_24H_X1	M06	PETER001
PETER001_THP1_24H_X1_B46:M07	b46	r2	dp52,dp53	THP1	17	94	duo	PETER001_THP1_24H_X1_B46	M07	mlr12k	0.5|0.1|0.01	uM	Bictegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Bictegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Bictegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	14.81	54	PETER001_THP1_24H_X1	M07	PETER001
PETER001_THP1_24H_X1_B46:M08	b46	r2	dp52,dp53	THP1	17	91	duo	PETER001_THP1_24H_X1_B46	M08	mlr12k	0.5|0.1|0.01	uM	Bictegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Bictegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Bictegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6	15.8	54	PETER001_THP1_24H_X1	M08	PETER001
PETER001_THP1_24H_X1_B46:M09	b46	r2	dp52,dp53	THP1	17	88	duo	PETER001_THP1_24H_X1_B46	M09	mlr12k	0.5|0.1|0.01	uM	Bictegravir|Emtricitabine |Morphine sulfate salt pentahydrate	Bictegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24 h	Bictegravir|Emtricitabine |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.7	6.58	61	PETER001_THP1_24H_X1	M09	PETER001
PETER001_THP1_24H_X1_B46:M10	b46	r2	dp52,dp53	THP1	17	88	duo	PETER001_THP1_24H_X1_B46	M10	mlr12k	0.5|0.5|0.01	uM	Bictegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Bictegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Bictegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.4	9.75	59	PETER001_THP1_24H_X1	M10	PETER001
PETER001_THP1_24H_X1_B46:M11	b46	r2	dp52,dp53	THP1	16	118	duo	PETER001_THP1_24H_X1_B46	M11	mlr12k	0.5|0.5|0.01	uM	Bictegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Bictegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Bictegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	13.28	53	PETER001_THP1_24H_X1	M11	PETER001
PETER001_THP1_24H_X1_B46:M12	b46	r2	dp52,dp53	THP1	17	92	duo	PETER001_THP1_24H_X1_B46	M12	mlr12k	0.5|0.5|0.01	uM	Bictegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Bictegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Bictegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.3	10.6	61	PETER001_THP1_24H_X1	M12	PETER001
PETER001_THP1_24H_X1_B46:M13	b46	r2	dp52,dp53	THP1	17	115	duo	PETER001_THP1_24H_X1_B46	M13	mlr12k	0.1|0.01	uM	Cobicistat |Morphine sulfate salt pentahydrate	Cobicistat |Morphine sulfate salt pentahydrate	24 h	Cobicistat |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.2	15.62	53	PETER001_THP1_24H_X1	M13	PETER001
PETER001_THP1_24H_X1_B46:M14	b46	r2	dp52,dp53	THP1	15	91	duo	PETER001_THP1_24H_X1_B46	M14	mlr12k	0.1|0.01	uM	Cobicistat |Morphine sulfate salt pentahydrate	Cobicistat |Morphine sulfate salt pentahydrate	24 h	Cobicistat |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	11.59	56	PETER001_THP1_24H_X1	M14	PETER001
PETER001_THP1_24H_X1_B46:M15	b46	r2	dp52,dp53	THP1	16	95	duo	PETER001_THP1_24H_X1_B46	M15	mlr12k	0.1|0.01	uM	Cobicistat |Morphine sulfate salt pentahydrate	Cobicistat |Morphine sulfate salt pentahydrate	24 h	Cobicistat |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.1	16.28	53	PETER001_THP1_24H_X1	M15	PETER001
PETER001_THP1_24H_X1_B46:M16	b46	r2	dp52,dp53	THP1	16	93	duo	PETER001_THP1_24H_X1_B46	M16	mlr12k	0.1|0.01	uM	Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.2	16.38	53	PETER001_THP1_24H_X1	M16	PETER001
PETER001_THP1_24H_X1_B46:M17	b46	r2	dp52,dp53	THP1	17	93	duo	PETER001_THP1_24H_X1_B46	M17	mlr12k	0.1|0.01	uM	Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24 h	Tenofovir Disoproxil Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.4	8.25	62	PETER001_THP1_24H_X1	M17	PETER001
PETER001_THP1_24H_X1_B46:M19	b46	r2	dp52,dp53	THP1	17	92	duo	PETER001_THP1_24H_X1_B46	M19	mlr12k	5|0.01	uM	Rapamycin |Morphine sulfate salt pentahydrate	Rapamycin |Morphine sulfate salt pentahydrate	24 h	Rapamycin |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	15.2	54	PETER001_THP1_24H_X1	M19	PETER001
PETER001_THP1_24H_X1_B46:M20	b46	r2	dp52,dp53	THP1	17	91	duo	PETER001_THP1_24H_X1_B46	M20	mlr12k	5|0.01	uM	Rapamycin |Morphine sulfate salt pentahydrate	Rapamycin |Morphine sulfate salt pentahydrate	24 h	Rapamycin |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.3	7.76	62	PETER001_THP1_24H_X1	M20	PETER001
PETER001_THP1_24H_X1_B46:M21	b46	r2	dp52,dp53	THP1	17	91	duo	PETER001_THP1_24H_X1_B46	M21	mlr12k	5|0.01	uM	Rapamycin |Morphine sulfate salt pentahydrate	Rapamycin |Morphine sulfate salt pentahydrate	24 h	Rapamycin |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.3	6.57	60	PETER001_THP1_24H_X1	M21	PETER001
PETER001_THP1_24H_X1_B46:N01	b46	r2	dp52,dp53	THP1	16	90	duo	PETER001_THP1_24H_X1_B46	N01	mlr12k	0.1|0.1|0.5|0.01	uM	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.2	8.85	61	PETER001_THP1_24H_X1	N01	PETER001
PETER001_THP1_24H_X1_B46:N02	b46	r2	dp52,dp53	THP1	15	96	duo	PETER001_THP1_24H_X1_B46	N02	mlr12k	0.1|0.1|0.5|0.01	uM	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.9	11.03	58	PETER001_THP1_24H_X1	N02	PETER001
PETER001_THP1_24H_X1_B46:N03	b46	r2	dp52,dp53	THP1	17	86	duo	PETER001_THP1_24H_X1_B46	N03	mlr12k	0.1|0.1|0.5|0.01	uM	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.3	26.39	65	PETER001_THP1_24H_X1	N03	PETER001
PETER001_THP1_24H_X1_B46:N04	b46	r2	dp52,dp53	THP1	17	97	duo	PETER001_THP1_24H_X1_B46	N04	mlr12k	0.1|0.5|0.01	uM	Dolutegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Dolutegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Dolutegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.9	9.37	61	PETER001_THP1_24H_X1	N04	PETER001
PETER001_THP1_24H_X1_B46:N05	b46	r2	dp52,dp53	THP1	18	92	duo	PETER001_THP1_24H_X1_B46	N05	mlr12k	0.1|0.5|0.01	uM	Dolutegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Dolutegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Dolutegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	6.31	58	PETER001_THP1_24H_X1	N05	PETER001
PETER001_THP1_24H_X1_B46:N06	b46	r2	dp52,dp53	THP1	17	97	duo	PETER001_THP1_24H_X1_B46	N06	mlr12k	0.1|0.5|0.01	uM	Dolutegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	Dolutegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24 h	Dolutegravir|Tenofovir Alafenamide Fumarate |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	10.67	62	PETER001_THP1_24H_X1	N06	PETER001
PETER001_THP1_24H_X1_B46:N07	b46	r2	dp52,dp53	THP1	17	98	duo	PETER001_THP1_24H_X1_B46	N07	mlr12k	0.1|0.5|0.01	uM	Darunavir|Ritonavir |Morphine sulfate salt pentahydrate	Darunavir|Ritonavir |Morphine sulfate salt pentahydrate	24 h	Darunavir|Ritonavir |Morphine sulfate salt pentahydrate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	13.16	53	PETER001_THP1_24H_X1	N07	PETER001
